PhraseId	SentenceId	Phrase	Sentiment
12323	527	unbelievably stupid film	2
12324	527	unbelievably stupid	0
12325	527	unbelievably	2
12326	527	, though occasionally fun enough to make you	2
12327	527	though occasionally fun enough to make you	3
12328	527	occasionally fun enough to make you	2
12329	527	occasionally fun enough	3
12330	527	occasionally fun	3
12331	527	to make you	2
12332	527	make you	2
12333	527	forget its absurdity .	1
12334	527	forget its absurdity	1
12335	527	forget	1
12336	527	its absurdity	1
12337	527	absurdity	1
12338	528	In between the icy stunts , the actors spout hilarious dialogue about following your dream and ` just letting the mountain tell you what to do . '	3
12339	528	In between the icy stunts	2
12340	528	between the icy stunts	2
12341	528	the icy stunts	2
12342	528	icy stunts	2
12343	528	icy	2
12344	528	stunts	2
12345	528	, the actors spout hilarious dialogue about following your dream and ` just letting the mountain tell you what to do . '	2
12346	528	the actors spout hilarious dialogue about following your dream and ` just letting the mountain tell you what to do . '	2
12347	528	spout hilarious dialogue about following your dream and ` just letting the mountain tell you what to do . '	2
12348	528	spout hilarious dialogue about following your dream and ` just letting the mountain tell you what to do .	2
12349	528	spout hilarious dialogue about following your dream and ` just letting the mountain tell you what to do	3
12350	528	spout hilarious dialogue	3
12351	528	spout	2
12352	528	hilarious dialogue	4
12353	528	about following your dream and ` just letting the mountain tell you what to do	2
12354	528	following your dream and ` just letting the mountain tell you what to do	2
12355	528	following your dream and	2
12356	528	following your dream	3
12357	528	following	2
12358	528	your dream	3
12359	528	` just letting the mountain tell you what to do	3
12360	528	just letting the mountain tell you what to do	2
12361	528	letting the mountain tell you what to do	2
12362	528	letting the mountain tell	2
12363	528	the mountain tell	2
12364	528	the mountain	2
12365	528	mountain	2
12366	528	you what to do	2
12367	528	what to do	2
12368	528	to do	2
12369	529	A modestly surprising movie .	3
12370	529	A modestly surprising movie	3
12371	529	modestly surprising movie	3
12372	529	modestly surprising	3
12373	529	modestly	3
12374	530	... a powerful sequel and one of the best films of the year .	4
12375	530	a powerful sequel and one of the best films of the year .	4
12376	530	a powerful sequel and one of the best films of the year	4
12377	530	a powerful sequel and one	3
12378	530	a powerful sequel and	3
12379	530	a powerful sequel	4
12380	530	powerful sequel	4
12381	530	of the best films of the year	4
12382	530	the best films of the year	4
12383	530	the best films	3
12384	530	best films	4
12385	531	Combines improbable melodrama -LRB- gored bullfighters , comatose ballerinas -RRB- with subtly kinky bedside vigils and sensational denouements , and yet at the end , we are undeniably touched .	3
12386	531	Combines improbable melodrama -LRB- gored bullfighters , comatose ballerinas -RRB- with subtly kinky bedside vigils and sensational denouements , and yet at the end	1
12387	531	improbable melodrama -LRB- gored bullfighters , comatose ballerinas -RRB- with subtly kinky bedside vigils and sensational denouements , and yet at the end	3
12388	531	melodrama -LRB- gored bullfighters , comatose ballerinas -RRB- with subtly kinky bedside vigils and sensational denouements , and yet at the end	2
12389	531	melodrama -LRB- gored bullfighters , comatose ballerinas -RRB- with subtly kinky bedside vigils and sensational denouements	3
12390	531	melodrama -LRB- gored bullfighters , comatose ballerinas -RRB-	2
12391	531	-LRB- gored bullfighters , comatose ballerinas -RRB-	2
12392	531	gored bullfighters , comatose ballerinas -RRB-	2
12393	531	gored bullfighters , comatose ballerinas	2
12394	531	gored bullfighters ,	2
12395	531	gored bullfighters	2
12396	531	gored	2
12397	531	bullfighters	2
12398	531	comatose ballerinas	1
12399	531	comatose	1
12400	531	ballerinas	2
12401	531	with subtly kinky bedside vigils and sensational denouements	2
12402	531	subtly kinky bedside vigils and sensational denouements	3
12403	531	subtly kinky bedside vigils and	3
12404	531	subtly kinky bedside vigils	2
12405	531	kinky bedside vigils	2
12406	531	kinky	2
12407	531	bedside vigils	2
12408	531	bedside	2
12409	531	vigils	2
12410	531	sensational denouements	3
12411	531	denouements	2
12412	531	, and yet at the end	3
12413	531	and yet at the end	2
12414	531	yet at the end	2
12415	531	at the end	2
12416	531	, we are undeniably touched .	2
12417	531	we are undeniably touched .	3
12418	531	are undeniably touched .	3
12419	531	are undeniably touched	3
12420	531	undeniably touched	3
12421	531	undeniably	2
12422	531	touched	3
12423	532	This is one of Mr. Chabrol 's subtlest works , but also one of his most uncanny .	3
12424	532	is one of Mr. Chabrol 's subtlest works , but also one of his most uncanny .	4
12425	532	is one of Mr. Chabrol 's subtlest works , but also one of his most uncanny	3
12426	532	one of Mr. Chabrol 's subtlest works , but also one of his most uncanny	3
12427	532	one of Mr. Chabrol 's subtlest works , but also	2
12428	532	one of Mr. Chabrol 's subtlest works ,	3
12429	532	one of Mr. Chabrol 's subtlest works	3
12430	532	of Mr. Chabrol 's subtlest works	3
12431	532	Mr. Chabrol 's subtlest works	3
12432	532	Mr. Chabrol 's	2
12433	532	subtlest works	3
12434	532	subtlest	2
12435	532	one of his most uncanny	2
12436	532	of his most uncanny	2
12437	532	his most uncanny	2
12438	532	most uncanny	3
12439	532	uncanny	3
12440	533	This one is strictly a lightweight escapist film .	2
12441	533	is strictly a lightweight escapist film .	3
12442	533	is strictly a lightweight escapist film	1
12443	533	is strictly	2
12444	533	a lightweight escapist film	2
12445	533	lightweight escapist film	2
12446	533	lightweight	2
12447	533	escapist film	3
12448	533	escapist	2
12449	534	It 's actually too sincere -- the crime movie equivalent of a chick flick .	2
12450	534	It 's actually too sincere -- the crime movie equivalent of a chick flick	2
12451	534	It 's actually too sincere --	1
12452	534	It 's actually too sincere	1
12453	534	's actually too sincere	2
12454	534	's actually	2
12455	534	too sincere	2
12456	534	the crime movie equivalent of a chick flick	2
12457	534	the crime movie equivalent of a chick	2
12458	534	the crime movie equivalent	1
12459	534	crime movie equivalent	3
12460	534	crime	1
12461	534	of a chick	2
12462	534	a chick	2
12463	534	chick	2
12464	535	If the title is a Jeopardy question , then the answer might be `` How does Steven Seagal come across these days ? ''	1
12465	535	If the title is a Jeopardy question	2
12466	535	the title is a Jeopardy question	2
12467	535	is a Jeopardy question	2
12468	535	a Jeopardy question	2
12469	535	Jeopardy question	2
12470	535	Jeopardy	2
12471	535	question	2
12472	535	, then the answer might be `` How does Steven Seagal come across these days ? ''	2
12473	535	then the answer might be `` How does Steven Seagal come across these days ? ''	2
12474	535	then the answer	2
12475	535	the answer	2
12476	535	answer	2
12477	535	might be `` How does Steven Seagal come across these days ? ''	2
12478	535	might be `` How does Steven Seagal come across these days ?	2
12479	535	be `` How does Steven Seagal come across these days ?	2
12480	535	be ``	2
12481	535	How does Steven Seagal come across these days ?	2
12482	535	does Steven Seagal come across these days ?	1
12483	535	does Steven Seagal come across these days	2
12484	535	does Steven Seagal	2
12485	535	Steven Seagal	3
12486	535	Seagal	1
12487	535	come across these days	2
12488	535	across these days	2
12489	535	these days	2
12490	535	days	2
12491	536	Unambitious writing emerges in the movie , using a plot that could have come from an animated-movie screenwriting textbook .	1
12492	536	Unambitious writing	1
12493	536	Unambitious	1
12494	536	emerges in the movie , using a plot that could have come from an animated-movie screenwriting textbook .	2
12495	536	emerges in the movie , using a plot that could have come from an animated-movie screenwriting textbook	1
12496	536	emerges in the movie ,	2
12497	536	emerges in the movie	2
12498	536	emerges	2
12499	536	using a plot that could have come from an animated-movie screenwriting textbook	1
12500	536	a plot that could have come from an animated-movie screenwriting textbook	2
12501	536	a plot	2
12502	536	that could have come from an animated-movie screenwriting textbook	2
12503	536	could have come from an animated-movie screenwriting textbook	2
12504	536	have come from an animated-movie screenwriting textbook	2
12505	536	come from an animated-movie screenwriting textbook	1
12506	536	from an animated-movie screenwriting textbook	2
12507	536	an animated-movie screenwriting textbook	2
12508	536	animated-movie screenwriting textbook	2
12509	536	animated-movie	2
12510	536	screenwriting textbook	2
12511	536	screenwriting	2
12512	536	textbook	2
12513	537	Not that any of us should be complaining when a film clocks in around 90 minutes these days , but the plotting here leaves a lot to be desired .	1
12514	537	Not that any of us should be complaining when a film clocks in around 90 minutes these days , but the plotting here leaves a lot to be desired	1
12515	537	Not that any of us should be complaining when a film clocks in around 90 minutes these days , but	2
12516	537	Not that any of us should be complaining when a film clocks in around 90 minutes these days ,	2
12517	537	Not that any of us should be complaining when a film clocks in around 90 minutes these days	2
12518	537	Not that any of us	1
12519	537	Not that any	2
12520	537	that any	2
12521	537	should be complaining when a film clocks in around 90 minutes these days	1
12522	537	be complaining when a film clocks in around 90 minutes these days	1
12523	537	complaining when a film clocks in around 90 minutes these days	3
12524	537	complaining	1
12525	537	when a film clocks in around 90 minutes these days	2
12526	537	a film clocks in around 90 minutes these days	2
12527	537	clocks in around 90 minutes these days	2
12528	537	clocks in around 90 minutes	2
12529	537	clocks	2
12530	537	in around 90 minutes	2
12531	537	around 90 minutes	2
12532	537	around 90	2
12533	537	90	2
12534	537	the plotting here leaves a lot to be desired	1
12535	537	the plotting	2
12536	537	here leaves a lot to be desired	1
12537	537	leaves a lot to be desired	1
12538	537	a lot to be desired	2
12539	537	lot to be desired	1
12540	537	to be desired	2
12541	537	be desired	2
12542	537	desired	2
12543	538	There is a freedom to watching stunts that are this crude , this fast-paced and this insane .	3
12544	538	is a freedom to watching stunts that are this crude , this fast-paced and this insane .	2
12545	538	is a freedom to watching stunts that are this crude , this fast-paced and this insane	2
12546	538	a freedom to watching stunts that are this crude , this fast-paced and this insane	2
12547	538	a freedom	3
12548	538	freedom	3
12549	538	to watching stunts that are this crude , this fast-paced and this insane	2
12550	538	watching stunts that are this crude , this fast-paced and this insane	2
12551	538	stunts that are this crude , this fast-paced and this insane	2
12552	538	that are this crude , this fast-paced and this insane	1
12553	538	are this crude , this fast-paced and this insane	2
12554	538	this crude , this fast-paced and this insane	1
12555	538	this crude , this fast-paced and	2
12556	538	this crude , this fast-paced	2
12557	538	this crude ,	0
12558	538	this crude	0
12559	538	this fast-paced	3
12560	538	fast-paced	3
12561	538	this insane	1
12562	539	` This movie sucks . '	0
12563	539	This movie sucks . '	1
12564	539	sucks . '	0
12565	539	sucks .	0
12566	539	sucks	0
12567	540	Dignified CEO 's meet at a rustic retreat and pee against a tree .	1
12568	540	Dignified CEO	3
12569	540	Dignified	3
12570	540	CEO	2
12571	540	's meet at a rustic retreat and pee against a tree .	2
12572	540	's meet at a rustic retreat and pee against a tree	2
12573	540	meet at a rustic retreat and pee against a tree	2
12574	540	meet	2
12575	540	at a rustic retreat and pee against a tree	2
12576	540	a rustic retreat and pee against a tree	1
12577	540	a rustic retreat and pee	2
12578	540	rustic retreat and pee	2
12579	540	rustic	2
12580	540	retreat and pee	2
12581	540	retreat and	2
12582	540	retreat	2
12583	540	pee	2
12584	540	against a tree	3
12585	540	a tree	3
12586	540	tree	2
12587	541	A sugar-coated Rocky whose valuable messages are forgotten 10 minutes after the last trombone honks .	1
12588	541	A sugar-coated Rocky whose valuable messages are forgotten 10 minutes after the last trombone	1
12589	541	A sugar-coated Rocky	1
12590	541	sugar-coated Rocky	1
12591	541	sugar-coated	2
12592	541	Rocky	2
12593	541	whose valuable messages are forgotten 10 minutes after the last trombone	1
12594	541	valuable messages are forgotten 10 minutes after the last trombone	1
12595	541	valuable messages	3
12596	541	valuable	3
12597	541	messages	2
12598	541	are forgotten 10 minutes after the last trombone	2
12599	541	forgotten 10 minutes after the last trombone	1
12600	541	forgotten 10 minutes	1
12601	541	forgotten	2
12602	541	after the last trombone	2
12603	541	the last trombone	2
12604	541	last trombone	2
12605	541	trombone	2
12606	541	honks .	2
12607	541	honks	2
12608	542	The movie is too amateurishly square to make the most of its own ironic implications .	1
12609	542	is too amateurishly square to make the most of its own ironic implications .	2
12610	542	is too amateurishly square to make the most of its own ironic implications	1
12611	542	is too amateurishly square	1
12612	542	too amateurishly square	1
12613	542	amateurishly square	2
12614	542	amateurishly	1
12615	542	square	2
12616	542	to make the most of its own ironic implications	2
12617	542	make the most of its own ironic implications	3
12618	542	the most of its own ironic implications	2
12619	542	the most	2
12620	542	of its own ironic implications	2
12621	542	its own ironic implications	1
12622	542	own ironic implications	2
12623	542	ironic implications	2
12624	542	ironic	2
12625	542	implications	2
12626	543	What sets this romantic comedy apart from most Hollywood romantic comedies is its low-key way of tackling what seems like done-to-death material .	3
12627	543	What sets this romantic comedy apart from most Hollywood romantic comedies	2
12628	543	sets this romantic comedy apart from most Hollywood romantic comedies	3
12629	543	sets this romantic comedy apart	3
12630	543	sets this romantic comedy	2
12631	543	this romantic comedy	3
12632	543	from most Hollywood romantic comedies	2
12633	543	most Hollywood romantic comedies	1
12634	543	Hollywood romantic comedies	2
12635	543	romantic comedies	2
12636	543	is its low-key way of tackling what seems like done-to-death material .	2
12637	543	is its low-key way of tackling what seems like done-to-death material	1
12638	543	its low-key way of tackling what seems like done-to-death material	2
12639	543	its low-key way	2
12640	543	low-key way	2
12641	543	low-key	2
12642	543	of tackling what seems like done-to-death material	2
12643	543	tackling what seems like done-to-death material	1
12644	543	tackling	2
12645	543	what seems like done-to-death material	2
12646	543	seems like done-to-death material	2
12647	543	like done-to-death material	1
12648	543	done-to-death material	0
12649	543	done-to-death	1
12650	544	The film 's constant mood of melancholy and its unhurried narrative are masterfully controlled .	4
12651	544	The film 's constant mood of melancholy and its unhurried narrative	2
12652	544	The film 's constant mood	2
12653	544	constant mood	2
12654	544	of melancholy and its unhurried narrative	2
12655	544	melancholy and its unhurried narrative	2
12656	544	melancholy and	2
12657	544	melancholy	1
12658	544	its unhurried narrative	3
12659	544	unhurried narrative	3
12660	544	unhurried	2
12661	544	are masterfully controlled .	4
12662	544	are masterfully controlled	4
12663	544	masterfully controlled	4
12664	544	masterfully	4
12665	544	controlled	2
12666	545	Barry Sonnenfeld owes Frank the Pug big time	2
12667	545	Barry Sonnenfeld	2
12668	545	Barry	2
12669	545	Sonnenfeld	2
12670	545	owes Frank the Pug big time	2
12671	545	owes Frank	2
12672	545	owes	2
12673	545	Frank	2
12674	545	the Pug big time	3
12675	545	Pug big time	2
12676	545	Pug	2
12677	545	big time	3
12678	546	One gets the impression the creators of Do n't Ask Do n't Tell laughed a hell of a lot at their own jokes .	2
12679	546	gets the impression the creators of Do n't Ask Do n't Tell laughed a hell of a lot at their own jokes .	1
12680	546	gets the impression the creators of Do n't Ask Do n't Tell laughed a hell of a lot at their own jokes	2
12681	546	the impression the creators of Do n't Ask Do n't Tell laughed a hell of a lot at their own jokes	1
12682	546	the creators of Do n't Ask Do n't Tell laughed a hell of a lot at their own jokes	2
12683	546	the creators of Do n't Ask	1
12684	546	the creators	2
12685	546	creators	2
12686	546	of Do n't Ask	2
12687	546	Do n't Ask	3
12688	546	Do n't Tell laughed a hell of a lot at their own jokes	2
12689	546	Tell laughed a hell of a lot at their own jokes	2
12690	546	laughed a hell of a lot at their own jokes	2
12691	546	laughed a hell of a lot	3
12692	546	laughed	3
12693	546	a hell of a lot	2
12694	546	a hell	1
12695	546	of a lot	2
12696	546	at their own jokes	2
12697	546	their own jokes	2
12698	546	own jokes	2
12699	547	Schrader aims to present an unflinching look at one man 's downfall , brought about by his lack of self-awareness .	1
12700	547	Schrader	2
12701	547	aims to present an unflinching look at one man 's downfall , brought about by his lack of self-awareness .	2
12702	547	aims to present an unflinching look at one man 's downfall , brought about by his lack of self-awareness	3
12703	547	to present an unflinching look at one man 's downfall , brought about by his lack of self-awareness	3
12704	547	present an unflinching look at one man 's downfall , brought about by his lack of self-awareness	3
12705	547	present an unflinching look	3
12706	547	an unflinching look	3
12707	547	unflinching look	3
12708	547	unflinching	2
12709	547	at one man 's downfall , brought about by his lack of self-awareness	1
12710	547	one man 's downfall , brought about by his lack of self-awareness	1
12711	547	one man 's downfall ,	2
12712	547	one man 's downfall	2
12713	547	downfall	1
12714	547	brought about by his lack of self-awareness	2
12715	547	brought	2
12716	547	about by his lack of self-awareness	2
12717	547	by his lack of self-awareness	1
12718	547	his lack of self-awareness	1
12719	547	his lack	1
12720	547	of self-awareness	2
12721	547	self-awareness	2
12722	548	After that it becomes long and tedious like a classroom play in a college history course .	0
12723	548	After that	2
12724	548	it becomes long and tedious like a classroom play in a college history course .	0
12725	548	becomes long and tedious like a classroom play in a college history course .	1
12726	548	becomes long and tedious like a classroom play in a college history course	0
12727	548	becomes long and tedious	1
12728	548	long and tedious	0
12729	548	long and	2
12730	548	tedious	1
12731	548	like a classroom play in a college history course	1
12732	548	a classroom play in a college history course	2
12733	548	a classroom play	2
12734	548	classroom play	2
12735	548	classroom	2
12736	548	in a college history course	2
12737	548	a college history course	2
12738	548	college history course	2
12739	548	history course	2
12740	549	Blue Crush follows the formula , but throws in too many conflicts to keep the story compelling .	1
12741	549	Blue Crush	2
12742	549	Blue	2
12743	549	Crush	2
12744	549	follows the formula , but throws in too many conflicts to keep the story compelling .	1
12745	549	follows the formula , but throws in too many conflicts to keep the story compelling	1
12746	549	follows the formula , but	2
12747	549	follows the formula ,	1
12748	549	follows the formula	2
12749	549	follows	2
12750	549	the formula	2
12751	549	throws in too many conflicts to keep the story compelling	1
12752	549	throws in too many conflicts	2
12753	549	throws	2
12754	549	in too many conflicts	1
12755	549	too many conflicts	1
12756	549	too many	1
12757	549	conflicts	1
12758	549	to keep the story compelling	2
12759	549	keep the story compelling	3
12760	549	the story compelling	3
12761	550	A small gem of a movie that defies classification and is as thought-provoking as it is funny , scary and sad .	3
12762	550	A small gem of a movie that defies classification and is as thought-provoking as it	3
12763	550	A small gem	2
12764	550	small gem	3
12765	550	of a movie that defies classification and is as thought-provoking as it	3
12766	550	a movie that defies classification and is as thought-provoking as it	4
12767	550	that defies classification and is as thought-provoking as it	3
12768	550	defies classification and is as thought-provoking as it	2
12769	550	defies classification and	2
12770	550	defies classification	3
12771	550	defies	2
12772	550	classification	2
12773	550	is as thought-provoking as it	3
12774	550	is as thought-provoking	3
12775	550	as thought-provoking	3
12776	550	thought-provoking	3
12777	550	as it	2
12778	550	is funny , scary and sad .	3
12779	550	is funny , scary and sad	2
12780	550	funny , scary and sad	2
12781	550	, scary and sad	2
12782	550	scary and sad	1
12783	550	scary and	2
12784	551	Somewhere in the middle , the film compels , as Demme experiments he harvests a few movie moment gems , but the field of roughage dominates .	2
12785	551	Somewhere in the middle , the film compels , as Demme experiments he harvests a few movie moment gems , but the field of roughage dominates	2
12786	551	Somewhere in the middle , the film compels , as Demme experiments he harvests a few movie moment gems , but	2
12787	551	Somewhere in the middle , the film compels , as Demme experiments he harvests a few movie moment gems ,	3
12788	551	Somewhere in the middle , the film compels , as Demme experiments he harvests a few movie moment gems	3
12789	551	Somewhere in the middle , the film compels , as Demme experiments	3
12790	551	Somewhere	2
12791	551	in the middle , the film compels , as Demme experiments	3
12792	551	in the middle , the film compels ,	3
12793	551	the middle , the film compels ,	3
12794	551	the middle , the film compels	3
12795	551	the middle ,	2
12796	551	the film compels	3
12797	551	film compels	3
12798	551	compels	3
12799	551	as Demme experiments	2
12800	551	Demme experiments	2
12801	551	Demme	2
12802	551	experiments	2
12803	551	he harvests a few movie moment gems	3
12804	551	harvests a few movie moment gems	3
12805	551	harvests	2
12806	551	a few movie moment gems	3
12807	551	few movie moment gems	2
12808	551	movie moment gems	4
12809	551	moment gems	3
12810	551	gems	2
12811	551	the field of roughage dominates	2
12812	551	the field of roughage	2
12813	551	the field	2
12814	551	field	2
12815	551	of roughage	2
12816	551	roughage	1
12817	551	dominates	3
12818	552	While the story is better-focused than the incomprehensible Anne Rice novel it 's based upon , Queen Of The Damned is a pointless , meandering celebration of the goth-vampire , tortured woe-is-me lifestyle .	0
12819	552	While the story is better-focused than the incomprehensible Anne Rice novel it 's based upon	2
12820	552	the story is better-focused than the incomprehensible Anne Rice novel it 's based upon	3
12821	552	is better-focused than the incomprehensible Anne Rice novel it 's based upon	3
12822	552	is better-focused than the incomprehensible Anne Rice novel	2
12823	552	better-focused than the incomprehensible Anne Rice novel	2
12824	552	better-focused	3
12825	552	than the incomprehensible Anne Rice novel	2
12826	552	the incomprehensible Anne Rice novel	1
12827	552	incomprehensible Anne Rice novel	2
12828	552	Anne Rice novel	2
12829	552	Anne	2
12830	552	Rice novel	2
12831	552	Rice	2
12832	552	novel	3
12833	552	it 's based upon	2
12834	552	's based upon	2
12835	552	based upon	2
12836	552	, Queen Of The Damned is a pointless , meandering celebration of the goth-vampire , tortured woe-is-me lifestyle .	0
12837	552	Queen Of The Damned is a pointless , meandering celebration of the goth-vampire , tortured woe-is-me lifestyle .	1
12838	552	Queen	2
12839	552	Of The Damned is a pointless , meandering celebration of the goth-vampire , tortured woe-is-me lifestyle .	0
12840	552	Of The Damned	2
12841	552	The Damned	2
12842	552	is a pointless , meandering celebration of the goth-vampire , tortured woe-is-me lifestyle .	2
12843	552	is a pointless , meandering celebration of the goth-vampire , tortured woe-is-me lifestyle	1
12844	552	a pointless , meandering celebration of the goth-vampire , tortured woe-is-me lifestyle	0
12845	552	a pointless , meandering celebration	1
12846	552	pointless , meandering celebration	2
12847	552	pointless , meandering	0
12848	552	, meandering	1
12849	552	meandering	1
12850	552	of the goth-vampire , tortured woe-is-me lifestyle	1
12851	552	the goth-vampire , tortured woe-is-me lifestyle	2
12852	552	goth-vampire , tortured woe-is-me lifestyle	1
12853	552	goth-vampire , tortured	2
12854	552	goth-vampire	2
12855	552	, tortured	3
12856	552	tortured	0
12857	552	woe-is-me lifestyle	2
12858	552	woe-is-me	1
12859	552	lifestyle	2
12860	553	The color sense of Stuart Little 2 is its most immediate and most obvious pleasure , but it would count for very little if the movie were n't as beautifully shaped and as delicately calibrated in tone as it is .	3
12861	553	The color sense of Stuart Little 2 is its most immediate and most obvious pleasure , but it would count for very little if the movie were n't as beautifully shaped and as delicately calibrated in tone as it is	4
12862	553	The color sense of Stuart Little 2 is its most immediate and most obvious pleasure , but	2
12863	553	The color sense of Stuart Little 2 is its most immediate and most obvious pleasure ,	3
12864	553	The color sense of Stuart Little 2 is its most immediate and most obvious pleasure	3
12865	553	The color sense of Stuart Little 2	3
12866	553	The color sense	2
12867	553	color sense	2
12868	553	color	2
12869	553	of Stuart Little 2	2
12870	553	Stuart Little 2	2
12871	553	Stuart	2
12872	553	Little 2	2
12873	553	is its most immediate and most obvious pleasure	3
12874	553	its most immediate and most obvious pleasure	3
12875	553	most immediate and most obvious pleasure	3
12876	553	most immediate and most obvious	1
12877	553	most immediate and	2
12878	553	most immediate	2
12879	553	immediate	2
12880	553	most obvious	2
12881	553	it would count for very little if the movie were n't as beautifully shaped and as delicately calibrated in tone as it is	4
12882	553	would count for very little if the movie were n't as beautifully shaped and as delicately calibrated in tone as it is	3
12883	553	count for very little if the movie were n't as beautifully shaped and as delicately calibrated in tone as it is	3
12884	553	count for very little	2
12885	553	count	2
12886	553	for very little	2
12887	553	if the movie were n't as beautifully shaped and as delicately calibrated in tone as it is	3
12888	553	the movie were n't as beautifully shaped and as delicately calibrated in tone as it is	2
12889	553	were n't as beautifully shaped and as delicately calibrated in tone as it is	3
12890	553	were n't as beautifully shaped and as delicately calibrated in tone	1
12891	553	as beautifully shaped and as delicately calibrated in tone	4
12892	553	as beautifully shaped and	3
12893	553	as beautifully shaped	3
12894	553	beautifully shaped	3
12895	553	shaped	2
12896	553	as delicately calibrated in tone	3
12897	553	delicately calibrated in tone	3
12898	553	delicately	2
12899	553	calibrated in tone	2
12900	553	calibrated	2
12901	553	in tone	2
12902	553	as it is	2
12903	554	Parts	2
12904	554	lifted	2
12905	554	Terry Gilliam 's subconscious ,	2
12906	554	Terry Gilliam 's subconscious	2
12907	554	Terry Gilliam 's	2
12908	554	Terry	2
12909	554	Gilliam 's	2
12910	554	Gilliam	2
12911	554	subconscious	3
12912	554	pressed	2
12913	554	through Kafka 's meat grinder and	2
12914	554	through Kafka 's meat grinder	1
12915	554	Kafka 's meat grinder	2
12916	554	Kafka 's	2
12917	554	Kafka	3
12918	554	meat grinder	2
12919	554	grinder	2
12920	554	casings	2
12921	555	In visual fertility Treasure Planet rivals the top Japanese animations of recent vintage .	3
12922	555	In visual fertility	2
12923	555	visual fertility	2
12924	555	fertility	2
12925	555	Treasure Planet rivals the top Japanese animations of recent vintage .	4
12926	555	Treasure Planet	2
12927	555	Treasure	3
12928	555	Planet	2
12929	555	rivals the top Japanese animations of recent vintage .	4
12930	555	rivals the top Japanese animations of recent vintage	3
12931	555	rivals	2
12932	555	the top Japanese animations of recent vintage	3
12933	555	the top Japanese animations	3
12934	555	top Japanese animations	3
12935	555	top	2
12936	555	Japanese animations	2
12937	555	Japanese	2
12938	555	animations	2
12939	555	of recent vintage	2
12940	555	recent vintage	2
12941	555	vintage	2
12942	556	This toothless Dog , already on cable , loses all bite on the big screen .	1
12943	556	This toothless Dog , already on cable ,	1
12944	556	This toothless Dog , already on cable	2
12945	556	This toothless Dog ,	2
12946	556	This toothless Dog	2
12947	556	toothless Dog	1
12948	556	already on cable	2
12949	556	on cable	1
12950	556	loses all bite on the big screen .	1
12951	556	loses all bite on the big screen	1
12952	556	loses all	1
12953	556	bite on the big screen	2
12954	556	bite	1
12955	557	Make Chan 's action sequences boring .	1
12956	557	Make Chan 's action	2
12957	557	Make Chan 's	2
12958	557	Chan 's	2
12959	557	Chan	2
12960	557	sequences boring .	1
12961	557	sequences boring	1
12962	557	boring	0
12963	558	It all comes down to whether you can tolerate Leon Barlow .	1
12964	558	all comes down to whether you can tolerate Leon Barlow .	1
12965	558	comes down to whether you can tolerate Leon Barlow .	1
12966	558	comes down to whether you can tolerate Leon Barlow	1
12967	558	down to whether you can tolerate Leon Barlow	1
12968	558	to whether you can tolerate Leon Barlow	2
12969	558	whether you can tolerate Leon Barlow	1
12970	558	whether	2
12971	558	you can tolerate Leon Barlow	2
12972	558	can tolerate Leon Barlow	1
12973	558	tolerate Leon Barlow	1
12974	558	tolerate	2
12975	558	Leon Barlow	2
12976	558	Leon	3
12977	558	Barlow	1
12978	559	The Wild Thornberrys Movie has all the sibling rivalry and general family chaos to which anyone can relate .	3
12979	559	The Wild Thornberrys Movie	3
12980	559	Wild Thornberrys Movie	2
12981	559	Thornberrys Movie	3
12982	559	Thornberrys	2
12983	559	has all the sibling rivalry and general family chaos to which anyone can relate .	3
12984	559	has all the sibling rivalry and general family chaos to which anyone can relate	3
12985	559	all the sibling rivalry and general family chaos to which anyone can relate	2
12986	559	all the sibling rivalry and	1
12987	559	all the sibling rivalry	2
12988	559	the sibling rivalry	2
12989	559	sibling rivalry	2
12990	559	sibling	2
12991	559	rivalry	2
12992	559	general family chaos to which anyone can relate	3
12993	559	general family chaos	2
12994	559	family chaos	2
12995	559	chaos	1
12996	559	to which anyone can relate	4
12997	559	to which	2
12998	559	anyone can relate	3
12999	559	can relate	3
13000	559	relate	2
13001	560	Peralta captures , in luminous interviews and amazingly evocative film from three decades ago , the essence of the Dogtown experience .	4
13002	560	Peralta	2
13003	560	captures , in luminous interviews and amazingly evocative film from three decades ago , the essence of the Dogtown experience .	3
13004	560	captures , in luminous interviews and amazingly evocative film from three decades ago , the essence of the Dogtown experience	4
13005	560	captures , in luminous interviews and amazingly evocative film from three decades ago ,	3
13006	560	captures , in luminous interviews and amazingly evocative film from three decades ago	3
13007	560	captures ,	2
13008	560	in luminous interviews and amazingly evocative film from three decades ago	4
13009	560	luminous interviews and amazingly evocative film from three decades ago	4
13010	560	luminous interviews and	2
13011	560	luminous interviews	4
13012	560	luminous	4
13013	560	interviews	2
13014	560	amazingly evocative film from three decades ago	3
13015	560	amazingly evocative film	4
13016	560	amazingly evocative	4
13017	560	amazingly	3
13018	560	evocative	3
13019	560	from three decades ago	2
13020	560	three decades ago	2
13021	560	three decades	2
13022	560	decades	2
13023	560	the essence of the Dogtown experience	2
13024	560	of the Dogtown experience	2
13025	560	the Dogtown experience	2
13026	560	Dogtown experience	2
13027	560	Dogtown	2
13028	561	As the movie dragged on , I thought I heard a mysterious voice , and felt myself powerfully drawn toward the light -- the light of the exit sign .	0
13029	561	As the movie dragged on	1
13030	561	the movie dragged on	1
13031	561	dragged on	1
13032	561	dragged	2
